"","micro1","micro2","r","p_value"
"2688","Microbacterium paludicola","Aeromicrobium choanae",-0.15486093101752,0.0119151332670985
"2692","Microbacterium sp. XT11","Aeromicrobium choanae",-0.152071192622172,0.0135563755776433
"2693","Leadbetterella byssophila","Aeromicrobium choanae",-0.215515802436748,0.000431735359290422
"2695","Martelella mediterranea","Aeromicrobium choanae",-0.151976282268197,0.0136155455775031
"2696","Microcystis aeruginosa","Aeromicrobium choanae",-0.169439361865734,0.0058745594109113
"2697","Confluentimicrobium sp. EMB200-NS6","Aeromicrobium choanae",-0.191889696233935,0.00177076519016437
"2698","Chryseobacterium haifense","Aeromicrobium choanae",-0.254132489192052,3.04098056396365e-05
"2699","Belliella baltica","Aeromicrobium choanae",-0.208518856063702,0.00066654462772472
"2700","Propionibacterium phage PHL064M02","Aeromicrobium choanae",0.184258347298517,0.00270280910031216
"2702","Bergeyella zoohelcum","Aeromicrobium choanae",-0.16602008112357,0.00696905055471658
"2703","Moraxella sp. O245","Aeromicrobium choanae",-0.281581836541459,3.50194132228567e-06
"2704","Agrobacterium sp. RAC06","Aeromicrobium choanae",-0.280774135700608,3.74463481662026e-06
"2782","Flavobacteriaceae bacterium JJC","Chryseobacterium glaciei",0.478774389813333,1.78544600158992e-16
"2783","Erythrobacter sp. HL-111","Chryseobacterium glaciei",0.234080338596786,0.000127401222664841
"2784","Martelella sp. AD-3","Chryseobacterium glaciei",0.316497354535403,1.57394848881988e-07
"2785","Luteimonas sp. JM171","Chryseobacterium glaciei",0.181981679036827,0.00305686098957882
"2786","Dinoroseobacter shibae","Chryseobacterium glaciei",0.413401631481456,2.80090137978337e-12
"2787","Elizabethkingia meningoseptica","Chryseobacterium glaciei",0.59113951932829,3.56430718942059e-26
"2788","Ketogulonicigenium robustum","Chryseobacterium glaciei",0.384739072494572,1.04655276355984e-10
"2789","Sulfitobacter pseudonitzschiae","Chryseobacterium glaciei",0.390929947509328,4.92944458075499e-11
"2790","Thalassolituus oleivorans","Chryseobacterium glaciei",0.156008612766407,0.0112924999940869
"2791","Microbacterium paludicola","Chryseobacterium glaciei",0.377171836820761,2.57173380130827e-10
"2792","Staphylococcus phage StB12","Chryseobacterium glaciei",0.187053686609818,0.00231922224296751
"2793","Brevirhabdus pacifica","Chryseobacterium glaciei",0.341036205241376,1.38378151494812e-08
"2794","Meiothermus silvanus","Chryseobacterium glaciei",0.186608451083703,0.00237679488827515
"2795","Microbacterium sp. XT11","Chryseobacterium glaciei",0.395780745753501,2.70274611695343e-11
"2796","Leadbetterella byssophila","Chryseobacterium glaciei",0.623171007158799,1.08493499343354e-29
"2797","Rhodobacter capsulatus","Chryseobacterium glaciei",0.36118936374362,1.59409877329136e-09
"2798","Martelella mediterranea","Chryseobacterium glaciei",0.311199832231685,2.58753923733544e-07
"2799","Microcystis aeruginosa","Chryseobacterium glaciei",0.459358861497323,3.91625720863368e-15
"2800","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium glaciei",0.393862426480237,3.43184173919719e-11
"2801","Chryseobacterium haifense","Chryseobacterium glaciei",0.582989108447377,2.42939255179344e-25
"2802","Belliella baltica","Chryseobacterium glaciei",0.559287625510681,4.79894556595776e-23
"2804","Ochrobactrum sp. A44","Chryseobacterium glaciei",0.185063485361866,0.00258680436232571
"2805","Bergeyella zoohelcum","Chryseobacterium glaciei",0.583522133385264,2.14635149003466e-25
"2806","Moraxella sp. O245","Chryseobacterium glaciei",0.39754393865664,2.16710775560789e-11
"2807","Agrobacterium sp. RAC06","Chryseobacterium glaciei",0.425288339955702,5.62172591128642e-13
"2808","Aeromicrobium choanae","Chryseobacterium glaciei",-0.284860809957572,2.66214302912972e-06
"2885","Flavobacteriaceae bacterium JJC","Ornithobacterium rhinotracheale",0.319316330304925,1.2033368061642e-07
"2886","Erythrobacter sp. HL-111","Ornithobacterium rhinotracheale",0.191875095120207,0.00177222539172991
"2887","Martelella sp. AD-3","Ornithobacterium rhinotracheale",0.267353472377003,1.10587291417291e-05
"2888","Luteimonas sp. JM171","Ornithobacterium rhinotracheale",0.286437233029578,2.33047340647616e-06
"2889","Dinoroseobacter shibae","Ornithobacterium rhinotracheale",0.41366213598602,2.70586136395602e-12
"2890","Elizabethkingia meningoseptica","Ornithobacterium rhinotracheale",0.403921289159487,9.64192016758091e-12
"2891","Ketogulonicigenium robustum","Ornithobacterium rhinotracheale",0.387465994204792,7.52633176826182e-11
"2892","Sulfitobacter pseudonitzschiae","Ornithobacterium rhinotracheale",0.399621877991604,1.66764165272071e-11
"2893","Thalassolituus oleivorans","Ornithobacterium rhinotracheale",0.191986284639374,0.00176113341737474
"2894","Microbacterium paludicola","Ornithobacterium rhinotracheale",0.309150910485792,3.12800199261889e-07
"2895","Staphylococcus phage StB12","Ornithobacterium rhinotracheale",0.208856447920268,0.000652930967739916
"2896","Brevirhabdus pacifica","Ornithobacterium rhinotracheale",0.384661801829571,1.05632864329322e-10
"2897","Meiothermus silvanus","Ornithobacterium rhinotracheale",0.252543471175959,3.42167907643146e-05
"2898","Microbacterium sp. XT11","Ornithobacterium rhinotracheale",0.338310930271266,1.83216715906302e-08
"2899","Leadbetterella byssophila","Ornithobacterium rhinotracheale",0.61306614514718,1.54240415380237e-28
"2900","Rhodobacter capsulatus","Ornithobacterium rhinotracheale",0.377658751763104,2.42885918181631e-10
"2901","Martelella mediterranea","Ornithobacterium rhinotracheale",0.388449931066768,6.67724111957689e-11
"2902","Microcystis aeruginosa","Ornithobacterium rhinotracheale",0.317608049438704,1.41641716339718e-07
"2903","Confluentimicrobium sp. EMB200-NS6","Ornithobacterium rhinotracheale",0.376228354219958,2.87216438366337e-10
"2904","Chryseobacterium haifense","Ornithobacterium rhinotracheale",0.420075730443881,1.14574113459095e-12
"2905","Belliella baltica","Ornithobacterium rhinotracheale",0.564727033794378,1.48096102994017e-23
"2907","Ochrobactrum sp. A44","Ornithobacterium rhinotracheale",0.268581737928916,1.00390564338505e-05
"2908","Bergeyella zoohelcum","Ornithobacterium rhinotracheale",0.498274313533522,6.55234394311831e-18
"2909","Moraxella sp. O245","Ornithobacterium rhinotracheale",0.371119656084106,5.19231970120626e-10
"2910","Agrobacterium sp. RAC06","Ornithobacterium rhinotracheale",0.499489540348954,5.2951662107965e-18
"2911","Aeromicrobium choanae","Ornithobacterium rhinotracheale",-0.316745714666568,1.53732450405728e-07
"2912","Chryseobacterium glaciei","Ornithobacterium rhinotracheale",0.494076061903561,1.35893499792e-17
"2988","Flavobacteriaceae bacterium JJC","Sphingobacterium sp. ML3W",0.453299027707228,9.87033031741552e-15
"2989","Erythrobacter sp. HL-111","Sphingobacterium sp. ML3W",0.281081618211093,3.65041263528165e-06
"2990","Martelella sp. AD-3","Sphingobacterium sp. ML3W",0.31575490530419,1.68850273414352e-07
"2991","Luteimonas sp. JM171","Sphingobacterium sp. ML3W",0.193129999826768,0.00165066701252461
"2992","Dinoroseobacter shibae","Sphingobacterium sp. ML3W",0.412670661609619,3.08529497365193e-12
"2993","Elizabethkingia meningoseptica","Sphingobacterium sp. ML3W",0.518551789516639,1.67230360007616e-19
"2994","Ketogulonicigenium robustum","Sphingobacterium sp. ML3W",0.397928396359529,2.06485287196968e-11
"2995","Sulfitobacter pseudonitzschiae","Sphingobacterium sp. ML3W",0.305353858903867,4.4288558385633e-07
"2996","Thalassolituus oleivorans","Sphingobacterium sp. ML3W",0.196582770506147,0.00135450703288628
"2997","Microbacterium paludicola","Sphingobacterium sp. ML3W",0.373476618345167,3.95619930246229e-10
"2999","Brevirhabdus pacifica","Sphingobacterium sp. ML3W",0.319823020182232,1.14630794217816e-07
"3000","Meiothermus silvanus","Sphingobacterium sp. ML3W",0.200581099473353,0.00107286648595505
"3001","Microbacterium sp. XT11","Sphingobacterium sp. ML3W",0.427730920225205,4.00989773218767e-13
"3002","Leadbetterella byssophila","Sphingobacterium sp. ML3W",0.659009749727625,3.84856853546925e-34
"3003","Rhodobacter capsulatus","Sphingobacterium sp. ML3W",0.434914375872555,1.46112968729694e-13
"3004","Martelella mediterranea","Sphingobacterium sp. ML3W",0.351865694101813,4.41514700341261e-09
"3005","Microcystis aeruginosa","Sphingobacterium sp. ML3W",0.443212850994536,4.41708299221869e-14
"3006","Confluentimicrobium sp. EMB200-NS6","Sphingobacterium sp. ML3W",0.38403791026638,1.13857877469787e-10
"3007","Chryseobacterium haifense","Sphingobacterium sp. ML3W",0.568270301328172,6.80516318276281e-24
"3008","Belliella baltica","Sphingobacterium sp. ML3W",0.506085902549684,1.64138450285083e-18
"3010","Ochrobactrum sp. A44","Sphingobacterium sp. ML3W",0.227666698926348,0.000196430963236615
"3011","Bergeyella zoohelcum","Sphingobacterium sp. ML3W",0.458097883182839,4.75408354396341e-15
"3012","Moraxella sp. O245","Sphingobacterium sp. ML3W",0.388236736791226,6.85292252677289e-11
"3013","Agrobacterium sp. RAC06","Sphingobacterium sp. ML3W",0.512638047338552,4.99958500452135e-19
"3014","Aeromicrobium choanae","Sphingobacterium sp. ML3W",-0.296423574007223,9.84386285972672e-07
"3015","Chryseobacterium glaciei","Sphingobacterium sp. ML3W",0.639199202756922,1.31237391790215e-31
"3016","Ornithobacterium rhinotracheale","Sphingobacterium sp. ML3W",0.478122916903628,1.98673241992255e-16
"3091","Flavobacteriaceae bacterium JJC","Sphingobium herbicidovorans",0.126286150690469,0.0407109218547786
"3092","Erythrobacter sp. HL-111","Sphingobium herbicidovorans",0.347004833878304,7.4125343344519e-09
"3093","Martelella sp. AD-3","Sphingobium herbicidovorans",0.298362084166725,8.29571679061414e-07
"3094","Luteimonas sp. JM171","Sphingobium herbicidovorans",0.411635984215947,3.53648312037306e-12
"3095","Dinoroseobacter shibae","Sphingobium herbicidovorans",0.43654973334318,1.1572270061023e-13
"3096","Elizabethkingia meningoseptica","Sphingobium herbicidovorans",0.322608703726087,8.76352886165132e-08
"3097","Ketogulonicigenium robustum","Sphingobium herbicidovorans",0.399342100276353,1.727699154862e-11
"3098","Sulfitobacter pseudonitzschiae","Sphingobium herbicidovorans",0.397723775312564,2.11867717333375e-11
"3099","Thalassolituus oleivorans","Sphingobium herbicidovorans",0.126205192052001,0.0408410940247529
"3100","Microbacterium paludicola","Sphingobium herbicidovorans",0.316187262100348,1.62085426308639e-07
"3102","Brevirhabdus pacifica","Sphingobium herbicidovorans",0.344465873112559,9.68245627586416e-09
"3103","Meiothermus silvanus","Sphingobium herbicidovorans",0.188763893293528,0.00210969227022138
"3104","Microbacterium sp. XT11","Sphingobium herbicidovorans",0.383314141960189,1.24180714504615e-10
"3105","Leadbetterella byssophila","Sphingobium herbicidovorans",0.376039681934192,2.93620405864048e-10
"3106","Rhodobacter capsulatus","Sphingobium herbicidovorans",0.430391052123273,2.76680455456251e-13
"3107","Martelella mediterranea","Sphingobium herbicidovorans",0.456635351270314,5.94684342423383e-15
"3108","Microcystis aeruginosa","Sphingobium herbicidovorans",0.404948140216662,8.44944774899084e-12
"3109","Confluentimicrobium sp. EMB200-NS6","Sphingobium herbicidovorans",0.375310913302005,3.19683727284321e-10
"3110","Chryseobacterium haifense","Sphingobium herbicidovorans",0.236383199178863,0.000108736549128942
"3111","Belliella baltica","Sphingobium herbicidovorans",0.504218624347451,2.29256064803604e-18
"3113","Ochrobactrum sp. A44","Sphingobium herbicidovorans",0.21806831062027,0.000367201575205719
"3114","Bergeyella zoohelcum","Sphingobium herbicidovorans",0.259720652425355,1.99616264720806e-05
"3115","Moraxella sp. O245","Sphingobium herbicidovorans",0.183214264708284,0.00286027514121543
"3116","Agrobacterium sp. RAC06","Sphingobium herbicidovorans",0.49188948922871,1.97916937929624e-17
"3117","Aeromicrobium choanae","Sphingobium herbicidovorans",-0.172350084610864,0.00506707285052398
"3118","Chryseobacterium glaciei","Sphingobium herbicidovorans",0.395341008486503,2.85522612824265e-11
"3119","Ornithobacterium rhinotracheale","Sphingobium herbicidovorans",0.4048178225986,8.59242228571322e-12
"3120","Sphingobacterium sp. ML3W","Sphingobium herbicidovorans",0.412669701970476,3.08568622744766e-12
"3194","Flavobacteriaceae bacterium JJC","Chryseobacterium sp. IHB B 17019",0.515161329361585,3.14143501091446e-19
"3195","Erythrobacter sp. HL-111","Chryseobacterium sp. IHB B 17019",0.21648454185621,0.000406094746904517
"3196","Martelella sp. AD-3","Chryseobacterium sp. IHB B 17019",0.305247471315122,4.47190359943748e-07
"3197","Luteimonas sp. JM171","Chryseobacterium sp. IHB B 17019",0.155294163396361,0.0116766295542456
"3198","Dinoroseobacter shibae","Chryseobacterium sp. IHB B 17019",0.40475545990443,8.66167291952352e-12
"3199","Elizabethkingia meningoseptica","Chryseobacterium sp. IHB B 17019",0.62823723348075,2.76337248520188e-30
"3200","Ketogulonicigenium robustum","Chryseobacterium sp. IHB B 17019",0.348485569237929,6.33614165442174e-09
"3201","Sulfitobacter pseudonitzschiae","Chryseobacterium sp. IHB B 17019",0.382372900863844,1.38973638164307e-10
"3202","Thalassolituus oleivorans","Chryseobacterium sp. IHB B 17019",0.197978915662163,0.00124925258772766
"3203","Microbacterium paludicola","Chryseobacterium sp. IHB B 17019",0.419298642711387,1.27271057373416e-12
"3204","Staphylococcus phage StB12","Chryseobacterium sp. IHB B 17019",0.141348505972629,0.0218541925533367
"3205","Brevirhabdus pacifica","Chryseobacterium sp. IHB B 17019",0.349547075071011,5.65923168723668e-09
"3206","Meiothermus silvanus","Chryseobacterium sp. IHB B 17019",0.223681121081415,0.000255524137657362
"3207","Microbacterium sp. XT11","Chryseobacterium sp. IHB B 17019",0.436742513819751,1.12575701256017e-13
"3208","Leadbetterella byssophila","Chryseobacterium sp. IHB B 17019",0.645690207270694,2.0362295822744e-32
"3209","Rhodobacter capsulatus","Chryseobacterium sp. IHB B 17019",0.332476345541907,3.31133958098211e-08
"3210","Martelella mediterranea","Chryseobacterium sp. IHB B 17019",0.321090983121871,1.01476256263861e-07
"3211","Microcystis aeruginosa","Chryseobacterium sp. IHB B 17019",0.435642297513321,1.31728302743295e-13
"3212","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium sp. IHB B 17019",0.333297288231628,3.04901776968332e-08
"3213","Chryseobacterium haifense","Chryseobacterium sp. IHB B 17019",0.650238837148977,5.36975618674446e-33
"3214","Belliella baltica","Chryseobacterium sp. IHB B 17019",0.568041800395865,7.15713942440599e-24
"3216","Ochrobactrum sp. A44","Chryseobacterium sp. IHB B 17019",0.181035673062401,0.00321596302438685
"3217","Bergeyella zoohelcum","Chryseobacterium sp. IHB B 17019",0.554934831814415,1.21073239982388e-22
"3218","Moraxella sp. O245","Chryseobacterium sp. IHB B 17019",0.390040046310578,5.49816760998313e-11
"3219","Agrobacterium sp. RAC06","Chryseobacterium sp. IHB B 17019",0.43119580255405,2.4714210877032e-13
"3220","Aeromicrobium choanae","Chryseobacterium sp. IHB B 17019",-0.305395300331718,4.41219513103182e-07
"3221","Chryseobacterium glaciei","Chryseobacterium sp. IHB B 17019",0.81914008316128,5.95312494791102e-65
"3222","Ornithobacterium rhinotracheale","Chryseobacterium sp. IHB B 17019",0.566584218449206,9.86378870084938e-24
"3223","Sphingobacterium sp. ML3W","Chryseobacterium sp. IHB B 17019",0.653455413496528,2.06340303486113e-33
"3224","Sphingobium herbicidovorans","Chryseobacterium sp. IHB B 17019",0.392832163912917,3.89903938709338e-11
"3297","Flavobacteriaceae bacterium JJC","Chelatococcus sp. CO-6",0.262572767804165,1.60426306489793e-05
"3298","Erythrobacter sp. HL-111","Chelatococcus sp. CO-6",0.460219744914369,3.42918052685745e-15
"3299","Martelella sp. AD-3","Chelatococcus sp. CO-6",0.547881718957469,5.27135465946035e-22
"3300","Luteimonas sp. JM171","Chelatococcus sp. CO-6",0.406115721749002,7.2676904281072e-12
"3301","Dinoroseobacter shibae","Chelatococcus sp. CO-6",0.453041653709645,1.0261411227212e-14
"3302","Elizabethkingia meningoseptica","Chelatococcus sp. CO-6",0.304379160091307,4.83856967384127e-07
"3303","Ketogulonicigenium robustum","Chelatococcus sp. CO-6",0.573767281966184,1.99897667481783e-24
"3304","Sulfitobacter pseudonitzschiae","Chelatococcus sp. CO-6",0.56166729732402,2.87686044734599e-23
"3305","Thalassolituus oleivorans","Chelatococcus sp. CO-6",0.160339306472891,0.00919400663521083
"3306","Microbacterium paludicola","Chelatococcus sp. CO-6",0.52154896010516,9.52146572049679e-20
"3308","Brevirhabdus pacifica","Chelatococcus sp. CO-6",0.5365325885934,5.2338515251463e-21
