"","micro1","micro2","r","p_value"
"2581","Elizabethkingia meningoseptica","Agrobacterium sp. RAC06",0.45921884265587,4.59654511125911e-16
"2582","Ketogulonicigenium robustum","Agrobacterium sp. RAC06",0.452263318133905,1.42442333232281e-15
"2583","Sulfitobacter pseudonitzschiae","Agrobacterium sp. RAC06",0.530745999060549,8.04279156623701e-22
"2584","Thalassolituus oleivorans","Agrobacterium sp. RAC06",0.375561791359859,7.65367467456926e-11
"2585","Microbacterium paludicola","Agrobacterium sp. RAC06",0.463870076000213,2.12647980022555e-16
"2587","Brevirhabdus pacifica","Agrobacterium sp. RAC06",0.467454482868199,1.16460328890842e-16
"2588","Meiothermus silvanus","Agrobacterium sp. RAC06",0.185771576713021,0.00176308217160226
"2589","Microbacterium sp. XT11","Agrobacterium sp. RAC06",0.422514435142841,1.3566207887877e-13
"2590","Leadbetterella byssophila","Agrobacterium sp. RAC06",0.551466101266806,9.28436225389728e-24
"2591","Rhodobacter capsulatus","Agrobacterium sp. RAC06",0.521201762697772,5.67588951676952e-21
"2592","Martelella mediterranea","Agrobacterium sp. RAC06",0.626121958798124,5.38782722240379e-32
"2593","Microcystis aeruginosa","Agrobacterium sp. RAC06",0.511057946287367,4.23772872363839e-20
"2594","Confluentimicrobium sp. EMB200-NS6","Agrobacterium sp. RAC06",0.569095421445024,1.62048215736118e-25
"2595","Chryseobacterium haifense","Agrobacterium sp. RAC06",0.464458802629858,1.92718600272435e-16
"2596","Belliella baltica","Agrobacterium sp. RAC06",0.610704374155595,4.10260604835424e-30
"2597","Propionibacterium phage PHL064M02","Agrobacterium sp. RAC06",-0.381539956742749,3.60779041262081e-11
"2598","Ochrobactrum sp. A44","Agrobacterium sp. RAC06",0.251945232070268,1.92267573464589e-05
"2599","Bergeyella zoohelcum","Agrobacterium sp. RAC06",0.412226812940535,5.92649557805077e-13
"2600","Moraxella sp. O245","Agrobacterium sp. RAC06",0.365563337096753,2.60285960934108e-10
"2679","Flavobacteriaceae bacterium JJC","Aeromicrobium choanae",-0.225579329174859,0.000136837647706129
"2682","Luteimonas sp. JM171","Aeromicrobium choanae",-0.131128986859672,0.0279617495282753
"2684","Elizabethkingia meningoseptica","Aeromicrobium choanae",-0.224579872372957,0.000146770027573851
"2687","Thalassolituus oleivorans","Aeromicrobium choanae",-0.14273207267664,0.0166552405551961
"2688","Microbacterium paludicola","Aeromicrobium choanae",-0.196345109644666,0.000936501039407533
"2693","Leadbetterella byssophila","Aeromicrobium choanae",-0.187042880322005,0.00163677243063043
"2695","Martelella mediterranea","Aeromicrobium choanae",-0.129356819392357,0.0301688945446633
"2696","Microcystis aeruginosa","Aeromicrobium choanae",-0.146805599275605,0.0137664183867675
"2698","Chryseobacterium haifense","Aeromicrobium choanae",-0.311562890204376,9.6716257566261e-08
"2699","Belliella baltica","Aeromicrobium choanae",-0.208206932132113,0.000442734969297154
"2702","Bergeyella zoohelcum","Aeromicrobium choanae",-0.130881030679339,0.0282619826811732
"2703","Moraxella sp. O245","Aeromicrobium choanae",-0.212972821109126,0.000323772694047273
"2704","Agrobacterium sp. RAC06","Aeromicrobium choanae",-0.143969320348185,0.0157264303493016
"2782","Flavobacteriaceae bacterium JJC","Chryseobacterium glaciei",0.466482785549206,1.37203957996502e-16
"2783","Erythrobacter sp. HL-111","Chryseobacterium glaciei",0.256074182918972,1.38558015015395e-05
"2784","Martelella sp. AD-3","Chryseobacterium glaciei",0.412070659417058,6.05828992971968e-13
"2785","Luteimonas sp. JM171","Chryseobacterium glaciei",0.365193050899876,2.72137776132268e-10
"2786","Dinoroseobacter shibae","Chryseobacterium glaciei",0.472097498619071,5.28300220750862e-17
"2787","Elizabethkingia meningoseptica","Chryseobacterium glaciei",0.623188192969161,1.25185669343962e-31
"2788","Ketogulonicigenium robustum","Chryseobacterium glaciei",0.36086050315668,4.5627502909026e-10
"2789","Sulfitobacter pseudonitzschiae","Chryseobacterium glaciei",0.421375603813125,1.60111626218416e-13
"2790","Thalassolituus oleivorans","Chryseobacterium glaciei",0.336431983315155,7.29609376633718e-09
"2791","Microbacterium paludicola","Chryseobacterium glaciei",0.420263008060854,1.88134283952555e-13
"2792","Staphylococcus phage StB12","Chryseobacterium glaciei",0.191044552938847,0.00129130785609185
"2793","Brevirhabdus pacifica","Chryseobacterium glaciei",0.387138975114392,1.75894431850265e-11
"2794","Meiothermus silvanus","Chryseobacterium glaciei",0.288174239650848,8.93362977471116e-07
"2795","Microbacterium sp. XT11","Chryseobacterium glaciei",0.407414083200316,1.16125771422355e-12
"2796","Leadbetterella byssophila","Chryseobacterium glaciei",0.630344948420612,1.575721592302e-32
"2797","Rhodobacter capsulatus","Chryseobacterium glaciei",0.424496405616726,1.01523520888838e-13
"2798","Martelella mediterranea","Chryseobacterium glaciei",0.444814922453396,4.64931491371391e-15
"2799","Microcystis aeruginosa","Chryseobacterium glaciei",0.418876525394653,2.29824087926978e-13
"2800","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium glaciei",0.460296559296615,3.84871910662402e-16
"2801","Chryseobacterium haifense","Chryseobacterium glaciei",0.605099199696493,1.87014939323689e-29
"2802","Belliella baltica","Chryseobacterium glaciei",0.606245880364502,1.37454920768395e-29
"2803","Propionibacterium phage PHL064M02","Chryseobacterium glaciei",-0.39363850906081,7.50928083570623e-12
"2804","Ochrobactrum sp. A44","Chryseobacterium glaciei",0.328548503531226,1.69781106709541e-08
"2805","Bergeyella zoohelcum","Chryseobacterium glaciei",0.670656182459877,4.5209899116227e-38
"2806","Moraxella sp. O245","Chryseobacterium glaciei",0.499520451887242,3.84961262375022e-19
"2807","Agrobacterium sp. RAC06","Chryseobacterium glaciei",0.522898198511489,4.02852366832394e-21
"2808","Aeromicrobium choanae","Chryseobacterium glaciei",-0.238169343761345,5.51084616121758e-05
"2885","Flavobacteriaceae bacterium JJC","Ornithobacterium rhinotracheale",0.278905354532476,2.04388881415797e-06
"2886","Erythrobacter sp. HL-111","Ornithobacterium rhinotracheale",0.160891985773819,0.00687894443158963
"2887","Martelella sp. AD-3","Ornithobacterium rhinotracheale",0.364546521995451,2.94099611860791e-10
"2888","Luteimonas sp. JM171","Ornithobacterium rhinotracheale",0.371413966719397,1.27823141537239e-10
"2889","Dinoroseobacter shibae","Ornithobacterium rhinotracheale",0.401821400619785,2.50359290106656e-12
"2890","Elizabethkingia meningoseptica","Ornithobacterium rhinotracheale",0.46183439360543,2.98404636860236e-16
"2891","Ketogulonicigenium robustum","Ornithobacterium rhinotracheale",0.265117690368499,6.62951894756977e-06
"2892","Sulfitobacter pseudonitzschiae","Ornithobacterium rhinotracheale",0.302803533386183,2.27555471901606e-07
"2893","Thalassolituus oleivorans","Ornithobacterium rhinotracheale",0.210997353722205,0.000368922879818616
"2894","Microbacterium paludicola","Ornithobacterium rhinotracheale",0.277185322247073,2.37542083516232e-06
"2895","Staphylococcus phage StB12","Ornithobacterium rhinotracheale",0.207974688954349,0.000449459030396091
"2896","Brevirhabdus pacifica","Ornithobacterium rhinotracheale",0.293701250658055,5.37658871410625e-07
"2897","Meiothermus silvanus","Ornithobacterium rhinotracheale",0.214784308421751,0.000286944173709962
"2898","Microbacterium sp. XT11","Ornithobacterium rhinotracheale",0.240557295277042,4.61151963231832e-05
"2899","Leadbetterella byssophila","Ornithobacterium rhinotracheale",0.435722808099582,1.89551401387484e-14
"2900","Rhodobacter capsulatus","Ornithobacterium rhinotracheale",0.345394373557529,2.71255949960347e-09
"2901","Martelella mediterranea","Ornithobacterium rhinotracheale",0.350547322859906,1.51386688659375e-09
"2902","Microcystis aeruginosa","Ornithobacterium rhinotracheale",0.256961109876474,1.29048562236703e-05
"2903","Confluentimicrobium sp. EMB200-NS6","Ornithobacterium rhinotracheale",0.339326505311804,5.31863919958987e-09
"2904","Chryseobacterium haifense","Ornithobacterium rhinotracheale",0.427507897995779,6.51172438507971e-14
"2905","Belliella baltica","Ornithobacterium rhinotracheale",0.546691043812143,2.66843250076878e-23
"2906","Propionibacterium phage PHL064M02","Ornithobacterium rhinotracheale",-0.221500157461287,0.000181787040414378
"2907","Ochrobactrum sp. A44","Ornithobacterium rhinotracheale",0.223223292905404,0.000161334532345656
"2908","Bergeyella zoohelcum","Ornithobacterium rhinotracheale",0.430117637635866,4.41568252874084e-14
"2909","Moraxella sp. O245","Ornithobacterium rhinotracheale",0.371156742176035,1.31922424495873e-10
"2910","Agrobacterium sp. RAC06","Ornithobacterium rhinotracheale",0.432757238504369,2.97088822537084e-14
"2911","Aeromicrobium choanae","Ornithobacterium rhinotracheale",-0.183206429477963,0.00204546633025014
"2912","Chryseobacterium glaciei","Ornithobacterium rhinotracheale",0.514808713961188,2.03091534684011e-20
"2988","Flavobacteriaceae bacterium JJC","Sphingobacterium sp. ML3W",0.44570417587714,4.04306484419563e-15
"2989","Erythrobacter sp. HL-111","Sphingobacterium sp. ML3W",0.340261365567382,4.79906375060731e-09
"2990","Martelella sp. AD-3","Sphingobacterium sp. ML3W",0.42085953262982,1.72561918111421e-13
"2991","Luteimonas sp. JM171","Sphingobacterium sp. ML3W",0.394927855379672,6.32850333208525e-12
"2992","Dinoroseobacter shibae","Sphingobacterium sp. ML3W",0.480681132723777,1.18667960985132e-17
"2993","Elizabethkingia meningoseptica","Sphingobacterium sp. ML3W",0.565079901697232,4.1626509108696e-25
"2994","Ketogulonicigenium robustum","Sphingobacterium sp. ML3W",0.488258651638435,3.06533833441815e-18
"2995","Sulfitobacter pseudonitzschiae","Sphingobacterium sp. ML3W",0.427222958854712,6.79246122046269e-14
"2996","Thalassolituus oleivorans","Sphingobacterium sp. ML3W",0.360601052173483,4.70500951120132e-10
"2997","Microbacterium paludicola","Sphingobacterium sp. ML3W",0.434009184939922,2.45883905274756e-14
"2998","Staphylococcus phage StB12","Sphingobacterium sp. ML3W",0.128450148544189,0.0313545702571997
"2999","Brevirhabdus pacifica","Sphingobacterium sp. ML3W",0.398310325500127,4.02580317090418e-12
"3000","Meiothermus silvanus","Sphingobacterium sp. ML3W",0.33100165060719,1.30876019801915e-08
"3001","Microbacterium sp. XT11","Sphingobacterium sp. ML3W",0.405320844090767,1.55071659938713e-12
"3002","Leadbetterella byssophila","Sphingobacterium sp. ML3W",0.635383756556493,3.54427976618963e-33
"3003","Rhodobacter capsulatus","Sphingobacterium sp. ML3W",0.435232144838333,2.04243585414662e-14
"3004","Martelella mediterranea","Sphingobacterium sp. ML3W",0.432875436917219,2.91839637081373e-14
"3005","Microcystis aeruginosa","Sphingobacterium sp. ML3W",0.481795459769605,9.745325526561e-18
"3006","Confluentimicrobium sp. EMB200-NS6","Sphingobacterium sp. ML3W",0.508375699949699,7.13126597848494e-20
"3007","Chryseobacterium haifense","Sphingobacterium sp. ML3W",0.633585815330541,6.0548542048885e-33
"3008","Belliella baltica","Sphingobacterium sp. ML3W",0.561199013737929,1.02350567439423e-24
"3009","Propionibacterium phage PHL064M02","Sphingobacterium sp. ML3W",-0.294419547130719,5.0292626468126e-07
"3010","Ochrobactrum sp. A44","Sphingobacterium sp. ML3W",0.24214218047309,4.09311503447198e-05
"3011","Bergeyella zoohelcum","Sphingobacterium sp. ML3W",0.543903086384586,4.90442080433735e-23
"3012","Moraxella sp. O245","Sphingobacterium sp. ML3W",0.452015336937284,1.48233406173975e-15
"3013","Agrobacterium sp. RAC06","Sphingobacterium sp. ML3W",0.577603624070019,2.10259909851263e-26
"3014","Aeromicrobium choanae","Sphingobacterium sp. ML3W",-0.199279494174034,0.00078111994372375
"3015","Chryseobacterium glaciei","Sphingobacterium sp. ML3W",0.729125985105261,7.28543570098134e-48
"3016","Ornithobacterium rhinotracheale","Sphingobacterium sp. ML3W",0.507716355265766,8.09888541218513e-20
"3091","Flavobacteriaceae bacterium JJC","Sphingobium herbicidovorans",0.170082644787288,0.00424634008837424
"3092","Erythrobacter sp. HL-111","Sphingobium herbicidovorans",0.321795244314629,3.43497981598777e-08
"3093","Martelella sp. AD-3","Sphingobium herbicidovorans",0.3447593338225,2.91257893550363e-09
"3094","Luteimonas sp. JM171","Sphingobium herbicidovorans",0.280472269771977,1.78074415051331e-06
"3095","Dinoroseobacter shibae","Sphingobium herbicidovorans",0.41500784313058,3.99803116921205e-13
"3096","Elizabethkingia meningoseptica","Sphingobium herbicidovorans",0.329459263726688,1.54185059244585e-08
"3097","Ketogulonicigenium robustum","Sphingobium herbicidovorans",0.272510129886709,3.55605579682613e-06
"3098","Sulfitobacter pseudonitzschiae","Sphingobium herbicidovorans",0.306546576883933,1.58409854405872e-07
"3099","Thalassolituus oleivorans","Sphingobium herbicidovorans",0.133934710129704,0.0247506484906081
"3100","Microbacterium paludicola","Sphingobium herbicidovorans",0.206581702780454,0.000491819951617898
"3102","Brevirhabdus pacifica","Sphingobium herbicidovorans",0.319252835799141,4.45868526063562e-08
"3103","Meiothermus silvanus","Sphingobium herbicidovorans",0.162582026526374,0.00630621646678931
"3104","Microbacterium sp. XT11","Sphingobium herbicidovorans",0.197543878076653,0.00086987021817956
"3105","Leadbetterella byssophila","Sphingobium herbicidovorans",0.303771631632534,2.07306459167776e-07
"3106","Rhodobacter capsulatus","Sphingobium herbicidovorans",0.395196782532211,6.10609702413524e-12
"3107","Martelella mediterranea","Sphingobium herbicidovorans",0.344377244832858,3.03973173681114e-09
"3108","Microcystis aeruginosa","Sphingobium herbicidovorans",0.316038126334135,6.17940972833841e-08
"3109","Confluentimicrobium sp. EMB200-NS6","Sphingobium herbicidovorans",0.34321213301733,3.46153592520678e-09
"3110","Chryseobacterium haifense","Sphingobium herbicidovorans",0.241840703805596,4.18728342517081e-05
"3111","Belliella baltica","Sphingobium herbicidovorans",0.391824370967646,9.54095477788109e-12
"3112","Propionibacterium phage PHL064M02","Sphingobium herbicidovorans",-0.21105905264819,0.000367428330255352
"3113","Ochrobactrum sp. A44","Sphingobium herbicidovorans",0.315515728946479,6.51362492687704e-08
"3114","Bergeyella zoohelcum","Sphingobium herbicidovorans",0.302768790358084,2.28316395540619e-07
"3115","Moraxella sp. O245","Sphingobium herbicidovorans",0.280176509964886,1.82779528779224e-06
"3116","Agrobacterium sp. RAC06","Sphingobium herbicidovorans",0.396417426326314,5.18876510646946e-12
"3118","Chryseobacterium glaciei","Sphingobium herbicidovorans",0.416216244932866,3.36566887808781e-13
"3119","Ornithobacterium rhinotracheale","Sphingobium herbicidovorans",0.377777976876369,5.80175904968986e-11
"3120","Sphingobacterium sp. ML3W","Sphingobium herbicidovorans",0.381576228343046,3.59119658091076e-11
"3194","Flavobacteriaceae bacterium JJC","Chryseobacterium sp. IHB B 17019",0.464416666356271,1.94081964809109e-16
"3195","Erythrobacter sp. HL-111","Chryseobacterium sp. IHB B 17019",0.205631747620348,0.000522800415787543
"3196","Martelella sp. AD-3","Chryseobacterium sp. IHB B 17019",0.41533585059398,3.81574219470486e-13
"3197","Luteimonas sp. JM171","Chryseobacterium sp. IHB B 17019",0.309190845809554,1.22271054611246e-07
"3198","Dinoroseobacter shibae","Chryseobacterium sp. IHB B 17019",0.429525950088389,4.82361872002093e-14
"3199","Elizabethkingia meningoseptica","Chryseobacterium sp. IHB B 17019",0.617548492404478,6.17454303194419e-31
"3200","Ketogulonicigenium robustum","Chryseobacterium sp. IHB B 17019",0.367132120848026,2.15400715757538e-10
"3201","Sulfitobacter pseudonitzschiae","Chryseobacterium sp. IHB B 17019",0.327579644943044,1.88042222459475e-08
"3202","Thalassolituus oleivorans","Chryseobacterium sp. IHB B 17019",0.35205146118994,1.27433747575747e-09
"3203","Microbacterium paludicola","Chryseobacterium sp. IHB B 17019",0.39865308206638,3.8443334087196e-12
"3204","Staphylococcus phage StB12","Chryseobacterium sp. IHB B 17019",0.210646082476035,0.000377540077494637
"3205","Brevirhabdus pacifica","Chryseobacterium sp. IHB B 17019",0.371248049622587,1.30452874175533e-10
"3206","Meiothermus silvanus","Chryseobacterium sp. IHB B 17019",0.291151328398184,6.80495700876293e-07
"3207","Microbacterium sp. XT11","Chryseobacterium sp. IHB B 17019",0.377783513217102,5.79773013057576e-11
"3208","Leadbetterella byssophila","Chryseobacterium sp. IHB B 17019",0.637339398688841,1.97151526658476e-33
"3209","Rhodobacter capsulatus","Chryseobacterium sp. IHB B 17019",0.375380929089255,7.82795610306328e-11
